,Electrical_SBrkr,WoodDeckSF,RemodAge,LotConfig_CulDSac,LotArea,Foundation_PConc,BsmtExposure_Gd,OpenPorchSF,OverallQual,Fence_GdWo,Foundation_BrkTil,Electrical_FuseF,LotFrontage_median,BedroomAbvGr,FullBath,firstFlrSF,HouseStyle_2Story,LotConfig_Inside,hasGarage,BsmtExposure_No,BldgType_Twnhs,HalfBath,BsmtFullBath,CentralAir_Y,Heating_Grav,Fence_MnPrv,HouseStyle_1.5Fin,BldgType_2fmCon,Fireplaces,GarageArea,BsmtExposure_Av
779,1.0,0.0,4,0.0,9360.0,0.0,0.0,0.0,6,0.0,0.0,0.0,78.0,3.0,1,1381.0,0.0,1.0,True,1.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,676.0,0.0
780,1.0,0.0,12,0.0,6000.0,0.0,0.0,0.0,5,0.0,1.0,0.0,50.0,3.0,1,884.0,0.0,0.0,True,1.0,0.0,0,1,1.0,0.0,0.0,1.0,0.0,1.0,216.0,0.0
782,1.0,234.0,16,0.0,9317.0,1.0,0.0,72.0,7,0.0,0.0,0.0,75.0,3.0,2,1006.0,1.0,1.0,True,1.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,425.0,0.0
783,1.0,144.0,0,0.0,3922.0,1.0,0.0,16.0,7,0.0,0.0,0.0,53.0,2.0,2,1258.0,0.0,1.0,True,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,648.0,1.0
784,1.0,0.0,31,0.0,8430.0,0.0,0.0,0.0,5,0.0,0.0,0.0,60.0,3.0,2,1040.0,0.0,1.0,False,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785,1.0,168.0,46,0.0,6970.0,0.0,0.0,0.0,4,0.0,0.0,0.0,85.0,3.0,1,1120.0,0.0,0.0,True,1.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,544.0,0.0
786,1.0,273.6,26,0.0,7175.0,0.0,0.0,0.0,6,0.0,0.0,0.0,50.0,2.0,1,752.0,0.0,1.0,True,1.0,0.0,0,1,1.0,0.0,1.0,0.0,0.0,0.0,264.0,0.0
787,1.0,0.0,8,0.0,13053.0,0.0,0.0,0.0,6,0.0,1.0,0.0,64.0,3.6,1,1053.0,0.0,1.0,True,1.0,0.0,1,0,1.0,0.0,0.0,1.0,0.0,1.0,370.0,0.0
788,1.0,24.0,9,0.0,12224.0,1.0,0.0,48.0,6,0.0,0.0,0.0,70.0,3.0,2,1022.0,1.0,0.0,True,1.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,390.0,0.0
789,1.0,0.0,59,0.0,6292.0,0.0,0.0,50.0,7,0.0,1.0,0.0,52.0,3.0,2,877.0,0.0,1.0,True,1.0,0.0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,216.0,0.0
790,1.0,0.0,10,0.0,10011.0,0.0,0.0,0.0,5,0.0,0.0,0.0,72.0,2.0,1,1236.0,0.0,1.0,True,1.0,0.0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,447.0,0.0
792,1.0,108.0,8,0.0,13923.6,0.0,0.0,45.0,7,0.0,0.0,0.0,90.4,3.0,2,1621.0,0.0,0.0,True,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0
793,1.0,198.0,29,0.0,11250.0,0.0,0.0,42.0,6,0.0,0.0,0.0,70.0,3.0,1,1208.0,0.0,1.0,True,1.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,546.0,0.0
794,1.0,0.0,6,0.0,10171.0,1.0,0.0,0.0,7,0.0,0.0,0.0,70.0,3.0,2,1535.0,0.0,1.0,True,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,532.0,0.0
795,1.0,100.0,0,0.0,8899.0,1.0,0.0,30.0,7,0.0,0.0,0.0,73.0,3.0,2,1340.0,0.0,1.0,True,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,396.0,1.0
796,1.0,0.0,58,0.0,6130.0,0.0,0.0,0.0,5,0.0,1.0,0.0,50.0,2.0,1,784.0,0.0,1.0,False,1.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,1.0,0.0,59,0.0,6000.0,0.0,0.0,0.0,4,0.0,1.0,0.0,50.0,3.0,1,757.0,0.0,1.0,True,1.0,0.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,240.0,0.0
799,1.0,180.0,31,0.0,13923.6,1.0,0.0,0.0,5,0.0,0.0,0.0,70.0,3.0,2,1126.0,0.0,0.0,True,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,540.0,1.0
800,1.0,0.0,57,0.0,6060.0,1.0,0.0,0.0,4,0.0,0.0,0.0,50.0,3.0,1,772.0,0.0,1.0,True,1.0,0.0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,264.0,0.0
801,1.0,260.0,35,0.0,2308.0,0.0,0.0,0.0,6,0.0,0.0,0.0,29.599999999999998,3.0,2,855.0,1.0,1.0,True,1.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,440.0,0.0
802,1.0,0.0,15,0.0,8176.0,0.0,0.0,0.0,5,0.0,0.0,0.0,70.0,3.0,1,1056.0,0.0,1.0,True,1.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,308.0,0.0
803,1.0,168.0,47,0.0,7332.0,0.0,0.0,0.0,6,0.0,0.0,0.0,60.0,2.0,1,864.0,0.0,1.0,True,1.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,288.0,0.0
804,1.0,0.0,5,0.0,8450.0,1.0,0.0,61.0,7,0.0,0.0,0.0,65.0,3.0,2,856.0,1.0,1.0,True,1.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,548.0,0.0
805,1.0,0.0,43,1.0,11000.0,0.0,0.0,58.0,5,0.0,0.0,0.0,70.0,3.0,1,1154.0,0.0,0.0,True,0.0,0.0,1,0,1.0,0.0,1.0,0.0,0.0,1.0,480.0,0.0
806,1.0,0.0,2,0.0,11645.0,1.0,0.0,70.0,7,0.0,0.0,0.0,89.0,3.0,2,860.0,1.0,0.0,True,1.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,565.0,0.0
807,1.0,0.0,42,0.0,8944.0,0.0,0.0,112.0,5,0.0,0.0,0.0,65.0,3.6,2,1584.0,0.0,1.0,True,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,728.05,0.0
808,1.0,0.0,34,0.0,9120.0,0.0,0.0,69.0,6,0.0,0.0,0.0,76.0,3.6,2,943.0,1.0,1.0,True,1.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,540.0,0.0
809,1.0,100.0,4,0.0,7415.0,1.0,0.0,75.0,6,0.0,0.0,0.0,62.0,3.0,2,864.0,1.0,1.0,True,1.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,398.0,0.0
810,1.0,0.0,37,0.0,10628.0,0.0,1.0,0.0,7,1.0,0.0,0.0,85.0,2.0,1,1277.0,0.0,1.0,True,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,526.0,0.0
812,1.0,0.0,32,0.0,9650.0,0.0,0.0,16.0,6,0.0,0.0,0.0,80.0,2.0,2,1334.0,0.0,1.0,True,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,630.0,0.0
813,1.0,147.0,39,0.0,8978.0,1.0,0.0,0.0,5,0.0,0.0,0.0,70.0,3.0,1,948.0,0.0,0.0,True,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0
816,1.0,0.0,44,0.0,7560.0,0.0,0.0,0.0,5,0.0,0.0,0.0,70.0,3.0,1,1339.0,0.0,1.0,True,1.0,0.0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,294.0,0.0
817,1.0,0.0,45,0.0,10004.0,0.0,0.0,0.0,6,0.0,0.0,0.0,90.4,3.0,1,1516.0,0.0,1.0,True,1.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,472.0,0.0
818,1.0,0.0,0,0.0,8125.0,1.0,0.0,45.0,7,0.0,0.0,0.0,65.0,3.0,2,756.0,1.0,1.0,True,1.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,615.0,0.0
820,0.0,168.0,48,0.0,6930.0,0.0,0.0,0.0,5,0.0,0.0,1.0,90.4,3.0,1,1352.0,0.0,1.0,True,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,288.0,1.0
821,1.0,0.0,1,0.0,4456.0,0.0,0.0,0.0,4,0.0,1.0,0.0,33.0,2.0,2,736.0,1.0,1.0,False,1.0,0.0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
822,1.0,0.0,47,0.0,10197.0,0.0,0.0,20.0,6,0.0,0.0,0.0,80.0,3.0,1,1362.0,0.0,1.0,True,1.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,504.0,0.0
823,1.0,149.0,4,0.0,4426.0,1.0,1.0,0.0,6,0.0,0.0,0.0,70.0,1.0,1,848.0,0.0,1.0,True,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,420.0,0.0
824,1.0,0.0,59,0.0,5925.0,0.0,0.0,0.0,3,1.0,1.0,0.0,50.0,2.0,1,600.0,0.0,1.0,False,1.0,0.0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
825,1.0,0.0,4,0.0,2448.0,1.0,0.0,27.0,7,0.0,0.0,0.0,36.0,2.0,2,764.0,1.0,1.0,True,1.0,1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,474.0,0.0
826,1.0,0.0,38,0.0,1869.0,0.0,0.0,0.0,6,0.0,0.0,0.0,29.599999999999998,2.0,1,483.0,1.0,1.0,True,1.0,1.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0
827,1.0,147.0,19,0.0,6171.0,0.0,0.0,16.0,6,0.0,1.0,0.0,51.0,3.0,2,1160.0,0.0,1.0,True,1.0,0.0,1,0,1.0,0.0,1.0,1.0,0.0,1.0,216.0,0.0
828,1.0,89.0,7,0.0,11214.0,1.0,0.0,0.0,7,0.0,0.0,0.0,70.0,3.6,2,956.0,1.0,0.0,True,1.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,431.0,0.0
829,1.0,0.0,26,0.0,12546.0,0.0,0.0,0.0,6,0.0,0.0,0.0,70.0,3.0,2,1440.0,0.0,0.0,True,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,467.0,0.0
830,1.0,269.0,14,0.0,13860.0,0.0,1.0,111.0,8,0.0,0.0,0.0,75.0,3.6,2,1692.3000000000002,0.0,1.0,True,0.0,0.0,1,1,1.0,0.0,1.0,0.0,0.0,1.6,538.0,0.0
831,1.0,96.0,35,0.0,7700.0,0.0,0.0,0.0,5,0.0,0.0,0.0,70.0,3.0,1,882.0,0.0,0.0,True,1.0,0.0,0,1,1.0,0.0,1.0,0.0,0.0,0.0,461.0,0.0
832,1.0,273.6,27,0.0,12090.0,0.0,0.0,0.0,6,0.0,0.0,0.0,78.0,3.0,2,1422.0,0.0,1.0,True,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,576.0,0.0
833,1.0,160.0,1,0.0,11645.0,1.0,0.0,24.0,7,0.0,0.0,0.0,78.0,3.0,2,1692.3000000000002,0.0,1.0,True,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,660.0,1.0
834,1.0,192.0,5,0.0,9135.0,1.0,0.0,74.0,7,0.0,0.0,0.0,70.0,3.0,2,1536.0,0.0,1.0,True,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,532.0,1.0
835,1.0,0.0,10,0.0,8410.0,1.0,0.0,112.0,5,0.0,0.0,0.0,58.0,3.6,1,658.0,0.0,0.0,False,1.0,0.0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
836,1.0,0.0,4,0.0,8125.0,1.0,0.0,112.0,7,0.0,0.0,0.0,70.0,3.0,2,1654.0,0.0,1.0,True,1.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,728.05,0.0
837,1.0,0.0,51,0.0,5500.0,0.0,0.0,0.0,4,0.0,0.0,0.0,55.0,1.0,1,882.0,0.0,1.0,False,1.0,0.0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
838,1.0,273.6,39,0.0,11717.0,0.0,0.0,0.0,6,0.0,0.0,0.0,70.0,2.0,2,1442.0,0.0,1.0,True,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,615.0,0.0
839,1.0,0.0,5,0.0,8158.0,1.0,0.0,63.0,7,0.0,0.0,0.0,65.0,3.0,2,884.0,1.0,1.0,True,1.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,543.0,0.0
840,1.0,0.0,51,0.0,10552.0,0.0,0.0,38.0,5,0.0,0.0,0.0,70.0,3.6,1,1692.3000000000002,0.0,1.0,True,1.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,447.0,0.0
841,0.0,0.0,56,0.0,11340.0,0.0,0.0,0.0,6,0.0,1.0,0.0,84.0,3.6,1,1200.0,0.0,0.0,True,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0
842,1.0,0.0,55,0.0,7677.0,0.0,0.0,0.0,5,0.0,0.0,0.0,57.0,2.0,1,773.0,0.0,1.0,True,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0
843,1.0,0.0,58,0.0,6000.0,0.0,0.0,0.0,5,0.0,0.0,0.0,50.0,2.0,1,789.0,0.0,1.0,True,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0
844,1.0,0.0,12,0.0,11249.0,1.0,0.0,26.0,6,0.0,0.0,0.0,90.4,3.0,2,1200.0,0.0,1.0,True,1.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,521.0,0.0
846,0.0,0.0,56,0.0,6380.0,0.0,0.0,0.0,5,0.0,1.0,0.0,58.0,2.0,1,1048.0,0.0,1.0,True,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,280.0,0.0
848,1.0,0.0,5,0.0,9098.0,0.0,0.0,0.0,4,0.0,1.0,0.0,58.0,2.0,1,605.0,0.0,1.0,False,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849,1.0,273.6,39,0.0,11075.0,0.0,0.0,112.0,5,0.0,0.0,0.0,70.0,3.6,2,1168.0,1.0,1.0,True,0.0,0.0,1,0,1.0,0.0,1.0,0.0,0.0,1.0,530.0,1.0
851,1.0,0.0,2,0.0,11512.0,0.0,0.0,0.0,6,0.0,0.0,0.0,90.4,2.0,1,1357.0,0.0,0.0,True,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,312.0,1.0
852,1.0,168.0,0,0.0,8640.0,1.0,0.0,108.0,7,0.0,0.0,0.0,72.0,3.0,2,932.0,1.0,1.0,True,1.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,644.0,0.0
853,1.0,96.0,11,0.0,10592.0,1.0,0.0,0.0,6,0.0,0.0,0.0,55.0,3.0,1,900.0,1.0,1.0,True,1.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.6,180.0,0.0
854,1.0,0.0,4,0.0,7500.0,1.0,0.0,112.0,7,0.0,0.0,0.0,62.0,2.0,2,1221.0,0.0,1.0,True,1.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0
855,1.0,0.0,36,0.0,7340.0,0.0,0.0,0.0,4,0.0,0.0,0.0,70.0,2.0,1,858.0,0.0,1.0,True,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,684.0,0.0
856,1.0,273.6,39,0.0,11075.0,0.0,0.0,0.0,6,0.0,0.0,0.0,85.0,3.6,2,1092.0,1.0,1.0,True,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.6,576.0,0.0
857,1.0,0.0,10,0.0,9200.0,1.0,0.0,66.0,8,0.0,0.0,0.0,80.0,3.6,2,1470.0,1.0,1.0,True,1.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,696.0,0.0
859,1.0,192.0,0,1.0,13923.6,1.0,0.0,112.0,8,0.0,0.0,0.0,49.0,1.0,1,1692.3000000000002,0.0,0.0,True,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,728.05,0.0
860,1.0,0.0,6,0.0,8400.0,0.0,0.0,0.0,6,0.0,0.0,0.0,60.0,2.0,1,1192.0,0.0,1.0,True,1.0,0.0,0,0,1.0,0.0,0.0,1.0,0.0,1.6,240.0,0.0
861,1.0,0.0,56,0.0,6000.0,0.0,0.0,0.0,5,0.0,0.0,0.0,50.0,2.0,1,616.0,0.0,1.0,True,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0
863,1.0,0.0,10,0.0,3230.0,1.0,0.0,24.0,6,0.0,0.0,0.0,34.0,3.0,2,742.0,1.0,1.0,True,1.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0
864,1.0,192.0,32,0.0,7064.0,0.0,0.0,0.0,5,0.0,0.0,0.0,71.0,3.0,1,980.0,0.0,1.0,True,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,484.0,0.0
865,1.0,40.0,30,0.0,12640.0,0.0,1.0,0.0,6,0.0,0.0,0.0,55.0,3.6,2,1692.3000000000002,0.0,1.0,True,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,574.0,0.0
866,1.0,0.0,25,0.0,6820.0,1.0,0.0,54.0,8,0.0,0.0,0.0,70.0,1.0,1,1502.0,0.0,0.0,True,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,528.0,1.0
867,1.0,0.0,37,0.0,2016.0,0.0,0.0,0.0,5,0.0,0.0,0.0,29.599999999999998,3.0,2,630.0,1.0,1.0,True,1.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0
868,1.0,220.0,12,0.0,10208.0,1.0,0.0,0.0,7,0.0,0.0,0.0,79.0,3.0,2,1277.0,1.0,1.0,True,1.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,728.05,0.0
869,0.0,0.0,60,0.0,8212.0,0.0,0.0,0.0,3,0.0,1.0,1.0,45.0,2.0,1,864.0,0.0,1.0,True,1.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0
870,1.0,264.0,32,0.0,9819.0,1.0,1.0,32.0,6,0.0,0.0,0.0,70.0,2.0,2,1567.0,0.0,1.0,True,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,1.6,714.0,0.0
871,1.0,86.0,47,0.0,8163.0,0.0,0.0,0.0,5,0.0,0.0,0.0,70.0,3.0,1,1144.0,0.0,1.0,True,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,728.05,1.0
872,1.0,273.6,30,0.0,13923.6,1.0,0.0,111.0,6,0.0,0.0,0.0,70.0,3.0,2,790.0,1.0,0.0,True,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,566.0,0.0
873,1.0,0.0,47,0.0,13923.6,0.0,0.0,112.0,5,0.0,0.0,0.0,90.4,3.0,1,1466.0,0.0,1.0,True,1.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.6,528.0,0.0
874,1.0,224.0,14,1.0,13923.6,0.0,1.0,112.0,4,0.0,0.0,0.0,70.0,2.0,1,1663.0,0.0,0.0,True,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,1.6,529.0,0.0
875,1.0,0.0,1,0.0,9405.0,0.0,0.0,112.0,5,0.0,0.0,0.0,50.0,2.0,1,698.0,0.0,1.0,False,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876,1.0,140.0,13,0.0,8235.0,0.0,0.0,50.0,5,0.0,0.0,0.0,49.0,2.0,1,825.0,0.0,1.0,True,1.0,0.0,0,1,1.0,0.0,1.0,0.0,0.0,0.0,720.0,0.0
877,1.0,0.0,60,0.0,10800.0,1.0,0.0,0.0,5,0.0,0.0,0.0,60.0,3.6,2,966.0,0.0,1.0,True,1.0,0.0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,416.0,0.0
878,1.0,0.0,10,0.0,10839.0,1.0,0.0,36.0,6,0.0,0.0,0.0,90.4,3.0,2,926.0,1.0,0.0,True,1.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,470.0,0.0
879,1.0,0.0,58,0.0,8405.0,0.0,0.0,112.0,5,0.0,1.0,0.0,50.0,3.6,1,961.0,0.0,1.0,True,1.0,0.0,0,1,1.0,0.0,1.0,1.0,0.0,0.0,384.0,0.0
880,1.0,273.6,48,0.0,12493.0,1.0,0.0,0.0,4,1.0,0.0,0.0,70.0,3.0,1,1100.0,0.0,1.0,True,1.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,312.0,0.0
881,1.0,0.0,3,0.0,5105.0,1.0,0.0,60.0,7,0.0,0.0,0.0,70.0,2.0,2,551.0,1.0,0.0,True,1.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0
882,1.0,0.0,5,0.0,7388.0,0.0,0.0,0.0,5,0.0,0.0,0.0,75.0,3.0,1,1327.0,0.0,0.0,True,1.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,624.0,0.0
883,1.0,198.0,11,0.0,10400.0,1.0,0.0,36.0,7,0.0,0.0,0.0,80.0,3.0,2,866.0,1.0,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,546.0,1.0
884,1.0,0.0,0,0.0,11175.0,1.0,0.0,20.0,7,0.0,0.0,0.0,90.4,3.0,2,1316.0,0.0,0.0,True,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,440.0,1.0
885,1.0,0.0,1,0.0,4403.0,1.0,0.0,112.0,7,0.0,0.0,0.0,70.0,2.0,2,1478.0,0.0,1.0,True,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,484.0,1.0
886,0.0,0.0,49,0.0,11344.0,0.0,0.0,0.0,5,1.0,0.0,0.0,78.0,3.0,1,874.0,0.0,1.0,True,1.0,0.0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,315.0,0.0
887,1.0,0.0,12,0.0,13923.6,0.0,0.0,112.0,7,0.0,0.0,0.0,70.0,3.0,2,1468.0,1.0,0.0,True,1.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,539.0,0.0
888,1.0,74.0,2,0.0,7264.0,0.0,0.0,0.0,7,0.0,1.0,0.0,55.0,3.0,2,952.0,0.0,1.0,True,1.0,0.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,672.0,0.0
889,1.0,0.0,9,0.0,7200.0,0.0,0.0,0.0,6,0.0,1.0,0.0,60.0,3.6,2,1260.0,0.0,0.0,True,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,506.0,0.0
890,1.0,0.0,21,0.0,3696.0,0.0,0.0,74.0,8,0.0,0.0,0.0,70.0,2.0,1,1088.0,0.0,1.0,True,1.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,461.0,0.0
891,1.0,0.0,44,0.0,8480.0,0.0,0.0,24.0,5,0.0,0.0,0.0,80.0,2.0,1,970.0,0.0,0.0,True,1.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,624.0,0.0
892,1.0,168.0,4,0.0,13923.6,1.0,0.0,36.0,7,0.0,0.0,0.0,90.4,3.0,2,1530.0,0.0,1.0,True,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,430.0,1.0
893,1.0,0.0,16,0.0,8172.0,0.0,0.0,0.0,5,0.0,0.0,0.0,60.0,2.0,1,864.0,0.0,1.0,True,1.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,572.0,0.0
894,0.0,0.0,51,1.0,13923.6,0.0,0.0,112.0,6,0.0,0.0,0.0,70.0,3.0,1,1344.0,0.0,0.0,True,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,525.0,0.0
895,1.0,125.0,4,0.0,11362.0,1.0,0.0,112.0,8,0.0,0.0,0.0,90.4,3.0,2,1692.3000000000002,0.0,1.0,True,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,728.05,0.0
896,1.0,192.0,3,0.0,6240.0,1.0,0.0,38.0,8,0.0,0.0,0.0,48.0,2.0,2,1324.0,0.0,1.0,True,1.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,550.0,0.0
897,1.0,0.0,0,0.0,12274.0,1.0,0.0,60.0,7,0.0,0.0,0.0,90.4,3.0,2,1428.0,0.0,0.0,True,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,554.0,0.0
898,1.0,208.0,1,0.0,8688.0,1.0,0.0,59.0,7,0.0,0.0,0.0,73.0,3.0,2,1616.0,0.0,1.0,True,0.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,728.05,1.0
899,1.0,0.0,57,0.0,6180.0,0.0,0.0,112.0,6,0.0,1.0,0.0,60.0,2.0,1,986.0,0.0,0.0,True,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,180.0,0.0
900,1.0,0.0,0,1.0,13923.6,1.0,0.0,100.0,7,0.0,0.0,0.0,90.4,3.0,2,887.0,1.0,0.0,True,1.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,422.0,0.0
901,1.0,150.0,6,1.0,13265.0,1.0,0.0,59.0,8,0.0,0.0,0.0,70.0,3.0,2,1689.0,0.0,0.0,True,1.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,1.6,728.05,0.0
902,1.0,182.0,5,0.0,9375.0,1.0,0.0,112.0,7,0.0,0.0,0.0,75.0,3.6,2,912.0,1.0,1.0,True,1.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,615.0,0.0
903,1.0,0.0,4,0.0,9675.0,1.0,0.0,48.0,7,0.0,0.0,0.0,75.0,3.0,2,1113.0,1.0,1.0,True,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,689.0,0.0
904,1.0,0.0,2,0.0,10007.0,0.0,0.0,0.0,5,0.0,0.0,0.0,72.0,3.0,1,1053.0,0.0,1.0,True,1.0,0.0,1,1,1.0,0.0,1.0,0.0,0.0,0.0,312.0,0.0
905,1.0,237.0,14,0.0,5389.0,1.0,0.0,112.0,8,0.0,0.0,0.0,39.0,2.0,2,1616.0,0.0,1.0,True,1.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,608.0,0.0
906,1.0,208.0,0,0.0,13159.0,1.0,0.0,112.0,7,0.0,0.0,0.0,83.0,3.0,2,846.0,1.0,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,650.0,1.0
907,1.0,273.6,2,0.0,9525.0,1.0,0.0,0.0,5,0.0,0.0,0.0,75.0,3.0,1,1099.0,0.0,1.0,True,1.0,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,352.0,0.0
908,1.0,272.0,1,0.0,8393.0,0.0,0.0,54.0,5,0.0,0.0,0.0,70.0,3.6,2,1692.3000000000002,0.0,0.0,True,1.0,0.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,588.0,0.0
